Date,Card_number,Name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2023-12-07 14:14:07,9FFFW7,B5M0WA,ML,ST,Check in,-,45089,INTRODUCTION TO CONSTITUTION OF INDIA,"BASU, DURGA DAS",RIT,RIT
2023-12-07 14:14:23,KH5QVE,90WMDA,ISE,ST,Check in,-,92434,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-12-07 14:14:30,05RDZH,BOS8SJ,UNDER GRADUATION(UG),UG,Check in,-,79175,SUPPLY CHAIN MANAGEMENT,CHOPRA,RIT,RIT
2023-12-07 14:15:27,MX5RLO,86265Q,UNDER GRADUATION(UG),UG,Check in,-,93002,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-12-07 14:15:37,MX5RLO,86265Q,UNDER GRADUATION(UG),UG,Check in,-,69520,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 14:16:09,EK7NIP,YM4BB3,UNDER GRADUATION(UG),UG,Check in,-,93108,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-12-07 14:16:20,EK7NIP,YM4BB3,UNDER GRADUATION(UG),UG,Check in,-,71955,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 14:16:49,O2PIGW,5ZWJBQ,CSE_AIML,UG,Renew,-,79967,DATA STRUCTURES USING C,THAREJA REEMA,RIT,RIT
2023-12-07 14:19:59,AWXDH9,POKWHL,CSE,ST,Renew,-,74590,COMPUTER SCIENCE : A STRUCTURED PROGRAMMING APPROACH USING C,"FOROUZAN, BEHRO",RIT,RIT
2023-12-07 14:23:33,29OLVU,DFGBWB,BT,UG,Check in,-,93176,ENGINEERING DRAWING,BHATT LATE N D,RIT,RIT
2023-12-07 14:31:42,3MEPFJ,HHYHNY,CSE,ST,Check in,-,95747,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-12-07 14:34:20,RRVC9S,YOE8BU,BT,ST,Check in,-,87906,ADVANCED ENGINEERING MATHEMATICS,KREYSZIG,RIT,RIT
2023-12-07 14:35:09,RRVC9S,YOE8BU,BT,ST,Renew,-,98654,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2023-12-07 14:35:34,CIE1TE,H4EE4R,BT,ST,Check in,-,95788,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-12-07 14:36:29,1ONW1R,RGLHL3,EEE,ST,Check out,,76188,ENGINEERING CHEMISTRY,GADAG R V,RIT,RIT
2023-12-07 14:37:14,3MEPFJ,HHYHNY,CSE,ST,Renew,-,74584,COMPUTER SCIENCE : A STRUCTURED PROGRAMMING APPROACH USING C,"FOROUZAN, BEHRO",RIT,RIT
2023-12-07 14:39:37,43I2P1,GBCEMX,EEE,ST,Check in,-,66732,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-12-07 14:39:52,43I2P1,GBCEMX,EEE,ST,Check in,-,93727,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 14:42:10,OMQKKY,ORF8YW,CSE_CY,ST,Check in,-,100318,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2023-12-07 14:47:50,ZEQNRN,TKRJH4,ISE,ST,Check in,-,87567,"BEGINNING PROGRAMMING WITH PYTHON FOR DUMMIES, 2ED",MUELLER,RIT,RIT
2023-12-07 15:03:21,9OFV0G,VEB0J2,ISE,ST,Renew,-,95809,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-12-07 15:03:53,4IZVRU,ADJPON,AIDS,ST,Check out,,74603,COMPUTER SCIENCE : A STRUCTURED PROGRAMMING APPROACH USING C,"FOROUZAN, BEHRO",RIT,RIT
2023-12-07 15:04:14,4IZVRU,ADJPON,AIDS,ST,Check out,,100230,JAVA THE COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2023-12-07 15:04:35,SYJRWO,LAAFR9,EEE,ST,Renew,-,93806,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 15:04:47,SYJRWO,LAAFR9,EEE,ST,Renew,-,84667,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-12-07 15:04:55,HECZZU,C70OC4,CSE,UG,Check out,-,DB6246,FUNDAMENTALS OF DATA STRUCTURES IN C,"SUDARSHAN ,P JOHN MANOJ KUMAR",RIT,RIT
2023-12-07 15:04:57,SYJRWO,LAAFR9,EEE,ST,Renew,-,78140,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2023-12-07 15:05:12,HECZZU,C70OC4,CSE,UG,Check out,,100173,JAVA THE COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2023-12-07 15:07:54,HECZZU,C70OC4,CSE,UG,Check in,-,DB6246,FUNDAMENTALS OF DATA STRUCTURES IN C,"SUDARSHAN ,P JOHN MANOJ KUMAR",RIT,RIT
2023-12-07 15:09:09,HECZZU,C70OC4,CSE,UG,Check out,,76484,DATA STRUCTURES IN C,HOROWITZ ELLIS,RIT,RIT
2023-12-07 15:10:08,XQTFJW,XLP7VT,CSE,UG,Check out,,76489,DATA STRUCTURES IN C,HOROWITZ ELLIS,RIT,RIT
2023-12-07 15:14:36,XQTFJW,XLP7VT,CSE,UG,Other,-8.0000,,,,,
2023-12-07 15:28:30,V5P19A,9JRFOE,ME,UG,Check out,-,DB6467,BASIC THERMODYNAMICS,MURALIDHARA MK,RIT,RIT
2023-12-07 15:29:50,4E0Q8S,KVCY5B,ME,UG,Check out,,95155,ENGINEERING THERMODYNAMICS,NAG P K,RIT,RIT
2023-12-07 15:30:46,4N9OY8,YCFOJ8,BT,ST,Check out,,43552,BIOPHARMACEUTICALS: BIOCHEMISTRY AND BIOTECHNOLOGY,"WALSH, GARY",RIT,RIT
2023-12-07 15:32:10,0EB3UX,H7SDVF,CHEM,ST,Check in,-,97697,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-12-07 15:32:22,7BJ8Q3,EO7U0K,ETE,ST,Check in,-,76217,ENGINEERING CHEMISTRY,GADAG R V,RIT,RIT
2023-12-07 15:32:32,84IYKY,ZYCN3D,IEM,ST,Check in,-,66755,ENGINEERING MATHEMATICS-I,CHANDRASHEKAR K S,RIT,RIT
2023-12-07 15:32:42,ZSF9XU,68KNJP,ML,ST,Check in,-,97689,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-12-07 15:32:52,ZSF9XU,68KNJP,ML,ST,Check in,-,43996,INTRODUCTION TO THE CONSTITUTION OF INDIA,"BASU, DURGA DA",RIT,RIT
2023-12-07 15:33:01,HVT8WA,V3OUJR,CSE_CY,ST,Check in,-,98491,A TEXT BOOK OF ENGINEERING PHYSICS,M.N. AVADHANULU AND P.G. KSHIRSAGAR,RIT,RIT
2023-12-07 15:33:12,1KI1CR,0DC1CN,ML,ST,Check in,-,67782,BASIC ELECTRICAL ENGINEERING,KOTHARI D P,RIT,RIT
2023-12-07 15:33:23,1KI1CR,0DC1CN,ML,ST,Check in,-,45097,INTRODUCTION TO CONSTITUTION OF INDIA,"BASU, DURGA DAS",RIT,RIT
2023-12-07 15:33:30,ZEQNRN,TKRJH4,ISE,ST,Check in,-,92396,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-12-07 15:33:40,RLJHNH,6QN846,CSE_CY,ST,Check in,-,100328,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2023-12-07 15:33:49,RLJHNH,6QN846,CSE_CY,ST,Check in,-,93934,ELEMENTS OF MECHANICAL ENGINEERING,TRYMBAKA MURTHY S,RIT,RIT
2023-12-07 15:34:10,U6XTPV,WQEOPM,EIE,ST,Check in,-,97727,DESIGN THINKING: UNDERSTAND IMPROVE APPLY,,RIT,RIT
2023-12-07 15:34:21,U6XTPV,WQEOPM,EIE,ST,Check in,-,93818,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 15:35:45,ZCP4V9,D1MXUJ,EIE,ST,Check in,-,71901,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 15:38:20,LYTXMW,ZA98KZ,ETE,ST,Renew,-,77808,ENGINEERING CHEMISTRY,GADAG,RIT,RIT
2023-12-07 15:38:30,LYTXMW,ZA98KZ,ETE,ST,Renew,-,71937,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 15:40:21,R3TBQV,PFW2GH,EEE,ST,Check in,-,DB6220,PROGRAMMING IN C,REEMA THAREJA,RIT,RIT
2023-12-07 15:40:40,R3TBQV,PFW2GH,EEE,ST,Check in,-,93376,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-12-07 15:40:47,R3TBQV,PFW2GH,EEE,ST,Check in,-,93191,ENGINEERING DRAWING,BHATT LATE N D,RIT,RIT
2023-12-07 15:41:16,R3TBQV,PFW2GH,EEE,ST,Check out,,93191,ENGINEERING DRAWING,BHATT LATE N D,RIT,RIT
2023-12-07 15:41:25,R3TBQV,PFW2GH,EEE,ST,Renew,-,93191,ENGINEERING DRAWING,BHATT LATE N D,RIT,RIT
2023-12-07 15:41:26,R3TBQV,PFW2GH,EEE,ST,Renew,-,93707,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-12-07 15:41:45,R3TBQV,PFW2GH,EEE,ST,Check out,-,DB6220,PROGRAMMING IN C,REEMA THAREJA,RIT,RIT
2023-12-07 15:41:57,R3TBQV,PFW2GH,EEE,ST,Check out,,93376,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-12-07 15:42:19,R3TBQV,PFW2GH,EEE,ST,Check in,-,93376,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-12-07 15:42:26,R3TBQV,PFW2GH,EEE,ST,Check in,-,93191,ENGINEERING DRAWING,BHATT LATE N D,RIT,RIT
2023-12-07 15:42:43,UA867V,S54XZO,UNDER GRADUATION(UG),ST,Renew,-,64488,DATA COMMUNICATION AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-12-07 15:43:00,FYW5QY,SJFUZ1,IEM,ST,Check in,-,92955,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-12-07 15:43:10,FYW5QY,SJFUZ1,IEM,ST,Check in,-,78317,INTRODUCTION TO THE CONSTITUTION OF INDIA,BASU,RIT,RIT
2023-12-07 15:43:20,FYW5QY,SJFUZ1,IEM,ST,Check in,-,98695,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2023-12-07 15:43:30,FYW5QY,SJFUZ1,IEM,ST,Renew,-,77681,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,PRAKASH,RIT,RIT
2023-12-07 15:46:11,FYW5QY,SJFUZ1,IEM,ST,Check out,,93376,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-12-07 15:46:18,FYW5QY,SJFUZ1,IEM,ST,Check out,,93191,ENGINEERING DRAWING,BHATT LATE N D,RIT,RIT
2023-12-07 15:46:30,FYW5QY,SJFUZ1,IEM,ST,Check out,,93683,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-12-07 15:50:56,Q4A2VU,LX7HZ8,UNDER GRADUATION(UG),UG,Check in,-,DB5934,INTRODUCTION TO WORK STUDY,PAL M N,RIT,RIT
2023-12-07 15:53:02,8Q7P40,U8F00I,ME,ST,Check in,-,97687,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-12-07 15:53:14,8Q7P40,U8F00I,ME,ST,Check in,-,93735,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 15:53:19,8Q7P40,U8F00I,ME,ST,Check in,-,92921,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 15:57:42,SLBGJT,9E8CLH,CSE_AIML,ST,Check out,,97282,PYTHON FOR DEVOPS : LEARN RUTHLESSLY EFFECTIVE AUTOMATION,"GIFT, NOAH; BEHRMAN, KENNEDY,; DEZA, ALFREDO,; GHEORGHIU, GRIG,",RIT,RIT
2023-12-07 15:57:42,1NO6EJ,DBLF4S,UNDER GRADUATION(UG),UG,Check in,-,97282,PYTHON FOR DEVOPS : LEARN RUTHLESSLY EFFECTIVE AUTOMATION,"GIFT, NOAH; BEHRMAN, KENNEDY,; DEZA, ALFREDO,; GHEORGHIU, GRIG,",RIT,RIT
2023-12-07 15:57:43,SLBGJT,9E8CLH,CSE_AIML,ST,Check out,,97282,PYTHON FOR DEVOPS : LEARN RUTHLESSLY EFFECTIVE AUTOMATION,"GIFT, NOAH; BEHRMAN, KENNEDY,; DEZA, ALFREDO,; GHEORGHIU, GRIG,",RIT,RIT
2023-12-07 15:58:11,SLBGJT,9E8CLH,CSE_AIML,ST,Check out,,98928,Operating system concepts /,"Silberschatz, Abraham.",RIT,RIT
2023-12-07 16:01:36,FVNLYE,KWKWNZ,UNDER GRADUATION(UG),UG,Check out,,86900,ELECTRIC MACHINES,KOTHARI,RIT,RIT
2023-12-07 16:01:53,GM7LP6,QBGZO9,UNDER GRADUATION(UG),UG,Check out,,45206,ELECTRICAL MACHINES,"KOTHARI, D P",RIT,RIT
2023-12-07 16:04:51,GZGPBD,1VYNAI,UNDER GRADUATION(UG),ST,Check in,-,71968,RAILWAY ENGINEERING,CHANDRA SATISH,RIT,RIT
2023-12-07 16:04:58,37Y8M0,NKSAG4,EIE,ST,Check in,-,93750,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 16:05:03,GZGPBD,1VYNAI,UNDER GRADUATION(UG),ST,Check in,-,24466,BUILDING CONSTRUCTION,SUSHIL KUMAR,RIT,RIT
2023-12-07 16:05:12,37Y8M0,NKSAG4,EIE,ST,Check in,-,88615,ENGLISH LANGUAGE AND COMMUNICATION SKILLS,KUMAR,RIT,RIT
2023-12-07 16:05:17,GZGPBD,1VYNAI,UNDER GRADUATION(UG),ST,Renew,-,91324,CONCRETE TECHNOLOGY: THEORY AND PRACTICES,SHETTY M S,RIT,RIT
2023-12-07 16:05:37,37Y8M0,NKSAG4,EIE,ST,Check out,,88615,ENGLISH LANGUAGE AND COMMUNICATION SKILLS,KUMAR,RIT,RIT
2023-12-07 16:05:53,GMQ851,B7YJMP,EEE,ST,Renew,-,DB3207,NON-CONVENTIONAL ENERGY RESOURCES,KHAN B H,RIT,RIT
2023-12-07 16:06:00,GMQ851,B7YJMP,EEE,ST,Renew,-,DL301394,"POWER ELECTRONICS : CIRCUITS, DEVICES AND APPLICATIONS","RASHID, MOHAMED H",RIT,RIT
2023-12-07 16:06:41,A43BWG,QVTJ7X,UNDER GRADUATION(UG),UG,Renew,-,88363,DIGITAL DESIGN,MANO,RIT,RIT
2023-12-07 16:07:59,A43BWG,QVTJ7X,UNDER GRADUATION(UG),UG,Check in,-,88363,DIGITAL DESIGN,MANO,RIT,RIT
2023-12-07 16:07:59,A43BWG,QVTJ7X,UNDER GRADUATION(UG),UG,Check in,-,88363,DIGITAL DESIGN,MANO,RIT,RIT
2023-12-07 16:08:00,MP3G25,S67V8R,UNDER GRADUATION(UG),UG,Check out,,88363,DIGITAL DESIGN,MANO,RIT,RIT
2023-12-07 16:08:00,MP3G25,S67V8R,UNDER GRADUATION(UG),UG,Check out,,88363,DIGITAL DESIGN,MANO,RIT,RIT
2023-12-07 16:10:42,JOF36G,KNHISL,MCA,PG,Check out,,MC4532,MACHINE LEARNING,DUTT SAIKAT,RIT,RIT
2023-12-07 16:10:54,JOF36G,KNHISL,MCA,PG,Check out,,MC4393,PRINCIPLES OF INFORMATION SECURITY,"WHITMAN,MICHAEL E",RIT,RIT
2023-12-07 16:23:15,I9AK5Y,I1FTN1,BT,PHD,Check out,,37597,OUTLINES OF BIOCHEMISTRY,"CONN, ERIC E",RIT,RIT
2023-12-07 16:42:03,WMROAU,H05N1A,UNDER GRADUATION(UG),UG,Check in,-,66468,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2023-12-07 16:43:59,DZZ0WO,YHA3A4,CSE,ST,Renew,-,96751,SOFTWARE ENGINEERING,"SOMMERVILLE, IAN",RIT,RIT
2023-12-07 16:44:05,DZZ0WO,YHA3A4,CSE,ST,Renew,-,70117,CRYPTOGRAPHY AND NETWORK SECURITY,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-12-07 16:51:44,G3GCH3,KEVYEJ,UNDER GRADUATION(UG),ST,Check in,-,75404,"INTRODUCTION TO AUTOMATA, THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN E.",RIT,RIT
2023-12-07 16:51:50,G3GCH3,KEVYEJ,UNDER GRADUATION(UG),ST,Check in,-,69327,COMPILERS PRINCIPLES TECHNICALS AND TOOLS,AHO ULLMAN,RIT,RIT
2023-12-08 08:58:45,84IYKY,ZYCN3D,IEM,ST,Check out,,66755,ENGINEERING MATHEMATICS-I,CHANDRASHEKAR K S,RIT,RIT
2023-12-08 09:00:52,39MDJT,NM0G6S,MCA,PG,Renew,-,62476,J 2 EE: COMPLETE REFERENCE,JIM KEOGH,RIT,RIT
2023-12-08 09:25:16,DKFLPD,6DSW0U,UNDER GRADUATION(UG),ST,Check in,-,88797,OBJECT ORIENTED PROGRAMMING WITH C ++,"BALAGURUSAMY,E",RIT,RIT
2023-12-08 09:35:54,ZNJOLK,FV76XA,EIE,ST,Renew,-,71957,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-08 09:40:30,4AGHCF,1OIYNA,UNDER GRADUATION(UG),ST,Check in,-,79315,THEORY OF MACHINES,RATTAN,RIT,RIT
2023-12-08 09:51:06,5Q9QU3,TWJTYM,UNDER GRADUATION(UG),ST,Renew,-,89516,REINFORCED CONCRETE DESIGN,PILLAI,RIT,RIT
2023-12-08 09:51:08,5Q9QU3,TWJTYM,UNDER GRADUATION(UG),ST,Renew,-,89416,GEOTECHNICAL ENGINEERING SOIL MECHANICS,RAMAMURTHY,RIT,RIT
2023-12-08 10:10:58,KGCMKA,574M84,UNDER GRADUATION(UG),ST,Check in,-,70060,KINEMATICS OF MACHINES,DAS J B K,RIT,RIT
2023-12-08 10:15:18,TIA9DY,EACR1U,UNDER GRADUATION(UG),UG,Check out,,61619,OPTICAL FIBER COMMUNICATIONS,"KEISER, GERD",RIT,RIT
2023-12-08 10:27:52,8445TK,LCDLKQ,UNDER GRADUATION(UG),ST,Check in,-,67449,CMOS VLSI DESIGN: A CIRCUITS AND SYSTEMS PERSPECTIVE,"WESTE, NEIL",RIT,RIT
2023-12-08 10:27:56,8445TK,LCDLKQ,UNDER GRADUATION(UG),ST,Check in,-,72503,MICROWAVE ENGINEERING,"POZAR, DAVID M.",RIT,RIT
2023-12-08 10:28:00,8445TK,LCDLKQ,UNDER GRADUATION(UG),ST,Check in,-,52676,COMMUNICATION SYSTEMS,"SIMON, HAYKIN",RIT,RIT
2023-12-08 10:46:59,Y7595M,86108J,BT,ST,Check in,-,77878,ENGINEERING MATHEMATICS - I FOR FIRST SEMESTER B E CLASSES,DR.D.S.C.,RIT,RIT
2023-12-08 10:48:26,0O33VL,CL4G35,ME,UG,Renew,-,49032,DESIGN OF MACHINE ELEMENTS-II (SI UNITS),RAVINDRA A S,RIT,RIT
2023-12-08 10:51:40,ZSXNR1,NM36OB,ML,ST,Check in,-,77036,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA,RIT,RIT
2023-12-08 10:52:28,5SZ6C2,G2EVQR,ML,ST,Check in,-,63078,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-12-08 10:53:17,4LSSI3,SXNEOI,ML,ST,Check in,-,76936,AN INTRODUCTION TO THE CONSTITUTION OF INDIA,PYLEE,RIT,RIT
2023-12-08 10:53:20,4LSSI3,SXNEOI,ML,ST,Check in,-,97699,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-12-08 10:56:49,ZT3TLN,0X2S38,CSE_AIML,ST,Check in,-,76779,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-12-08 10:58:04,ZT3TLN,0X2S38,CSE_AIML,ST,Check out,,76779,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-12-08 10:59:33,A4JQAS,BKZVRB,CSE_AIML,ST,Check in,-,76777,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-12-08 11:01:55,A4JQAS,BKZVRB,CSE_AIML,ST,Check out,,100332,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2023-12-08 11:02:24,UCUWQG,P3R9OO,EEE,ST,Check in,-,93415,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-12-08 11:03:34,UCUWQG,P3R9OO,EEE,ST,Check out,,92966,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-12-08 11:05:40,GWZ61U,4NU2BG,BT,ST,Check in,-,45158,ROITT'S ESSENTIAL IMMUNOLOGY,"DELVES, PETER J",RIT,RIT
2023-12-08 11:07:05,GWZ61U,4NU2BG,BT,ST,Renew,-,51880,CHEMICAL REACTION ENGINEERING,"LEVENSPIEL, OCTAVE",RIT,RIT
2023-12-08 11:07:55,RU3NTF,VM1EEY,CSE,UG,Check in,-,99469,ARTIFICIAL INTELLIGENCE - A MODERN APPROACH,"STUART RUSSEL , PETER NORVIG",RIT,RIT
2023-12-08 11:09:29,BUPC05,IAU9FS,UNDER GRADUATION(UG),UG,Check in,-,DB6280,ELECTRONIC DEVICES AND CIRECITS,MILLMAN JACOB HAIKIAS CHRISTOS C,RIT,RIT
2023-12-08 11:10:47,9801PU,MGZ79S,EIE,ST,Renew,-,69542,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-08 11:10:55,GWZ61U,4NU2BG,BT,ST,Other,-25.0000,,,,,
2023-12-08 11:11:38,LDPOYM,AMEHRL,UNDER GRADUATION(UG),ST,Check in,-,72496,MICROWAVE ENGINEERING,"POZAR, DAVID M.",RIT,RIT
2023-12-08 11:16:14,O34EF5,QJLYQA,TS,TS,Check out,,30962,COMPUTER ORGANIZATION,"HAMACHER, V CARL",RIT,RIT
2023-12-08 11:16:20,O34EF5,QJLYQA,TS,TS,Check out,,99905,COMPUTER ORGANIZATION AND ARCHITECTURE,"STALLINGS,WILLIAM",RIT,RIT
2023-12-08 11:32:47,I3Y6BZ,FQCIGA,UNDER GRADUATION(UG),UG,Check out,,64932,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-12-08 11:36:19,M85MPM,RSIWR2,UNDER GRADUATION(UG),UG,Check in,-,52181,DIGITAL ELECTRONICS: PRINCIPLES AND INTEGRATED CIRCUITS,"MAINI, ANIL K",RIT,RIT
2023-12-08 11:39:28,M85MPM,RSIWR2,UNDER GRADUATION(UG),UG,Other,-11.0000,,,,,
2023-12-08 11:48:40,DGOGIN,E1FUWZ,UNDER GRADUATION(UG),ST,Renew,-,91699,INTRODUCTION TO MACHINE LEARNING WITH PYTHON,"MULLER, ANDREAS C",RIT,RIT
2023-12-08 11:51:15,M85MPM,RSIWR2,UNDER GRADUATION(UG),UG,Check out,,DB4254,NETWORK THEORY,"VENKATESH, CHAN",RIT,RIT
2023-12-08 12:04:04,XYZ62A,DBB73P,UNDER GRADUATION(UG),UG,Check out,,99867,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2023-12-08 12:04:51,1FFE4Q,3830IZ,UNDER GRADUATION(UG),UG,Check out,,65580,COMPUTER SYSTEM ARCHITECTURE,"MANO, MORRIS M",RIT,RIT
2023-12-08 12:04:53,1FFE4Q,3830IZ,UNDER GRADUATION(UG),UG,Check out,,100024,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2023-12-08 12:05:28,V9SBAO,SEAS19,UNDER GRADUATION(UG),UG,Check out,,99863,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2023-12-08 12:05:38,V9SBAO,SEAS19,UNDER GRADUATION(UG),UG,Check out,,39337,COMPUTER SYSTEM ARCHITECTURE,"MANO, MORRIS M",RIT,RIT
2023-12-08 12:10:13,0V8DWU,L7DIQH,UNDER GRADUATION(UG),ST,Check in,-,72508,MICROWAVE ENGINEERING,"POZAR, DAVID M.",RIT,RIT
2023-12-08 12:11:16,9FLTU9,OTAHSW,UNDER GRADUATION(UG),UG,Check out,,78023,FUNDAMENTALS OF COMPUTER ALGORITHMS,HOROWITZ,RIT,RIT
2023-12-08 12:14:59,MI62KY,YN727U,ECE,ST,Check in,-,70401,ENGINEERING CHEMISTRY: FUNDAMENTALS AND APPLICATIONS,AGARWAL,RIT,RIT
2023-12-08 12:15:20,TXS3K0,1FGC3Q,UNDER GRADUATION(UG),ST,Renew,-,79089,SOFTWARE ENGINEERINH,SOMMERVILLE,RIT,RIT
2023-12-08 12:15:27,TXS3K0,1FGC3Q,UNDER GRADUATION(UG),ST,Renew,-,75525,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A.",RIT,RIT
2023-12-08 12:16:58,HPS5EV,3F0TLC,IEM,ST,Renew,-,99329,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2023-12-08 12:18:52,MI62KY,YN727U,ECE,ST,Check out,,92972,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-12-08 12:21:44,OXSVNT,KM3KJR,MBA,PG,Other,-3.0000,,,,,
2023-12-08 12:28:43,SALSEN,QPHDUU,UNDER GRADUATION(UG),ST,Check in,-,99884,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS SAHNI,SARTAJ ANDERSON, FREED",RIT,RIT
2023-12-08 12:29:37,RCPOOV,RLEE1K,CSE,ST,Renew,-,76746,A DETAILED TEXT BOOK OF ENGINEERING PHYSICS,BASAVARAJ,RIT,RIT
2023-12-08 12:29:39,SALSEN,QPHDUU,UNDER GRADUATION(UG),ST,Check in,-,82497,DATA AND COMPUTER COMMUNICATIONS,"STALLINGS, WILLIAM",RIT,RIT
2023-12-08 12:34:22,SALSEN,QPHDUU,UNDER GRADUATION(UG),ST,Other,-96.0000,,,,,
2023-12-08 12:35:42,2GRFS0,T1GV3E,CSE_AIML,ST,Renew,-,100308,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2023-12-08 12:36:14,DDSAIK,61HB46,ME,UG,Check out,-,ST285,BASIC ENGINEERING THERMODYNAMICS,HEGDE,RIT,RIT
2023-12-08 12:37:14,VAO5XC,4HY6FZ,,UG,Check in,-,78424,MANAGEMENT AND ENTREPRENEURSHIP,NAIDU,RIT,RIT
2023-12-08 12:37:20,RCPOOV,RLEE1K,CSE,ST,Check in,-,71923,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-08 12:38:13,RCPOOV,RLEE1K,CSE,ST,Check out,,77889,ENGINEERING MATHEMATICS -II FOR SECOND SEMESTER B E CLASSES,DR.D.S.C,RIT,RIT
