Date,Card Number,Name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2024-12-10 16:56:31,QHUSUI,BP8P1D,ECE,ST,Check in,-,DB6954,HIGHER ENGINEERING MATHEMATICS,GREWALL B.S,RIT,RIT
2024-12-10 16:57:09,S1G9HF,114B5I,CHEM,ST,Check in,-,29604,UNIT OPERATIONS OF CHEMICAL ENGINEERING,"MCBABE, WARREN L",RIT,RIT
2024-12-10 17:04:09,HL4BTE,6ZWVCX,ML,ST,Check in,-,87535,AMAZON WEB SERVICES FOR MOBILE DEVELOPERS BUILDING APPS WITH AWS,MISHRA,RIT,RIT
2024-12-10 17:04:43,HL4BTE,6ZWVCX,ML,ST,Check in,-,29854,FINANCIAL MANAGEMENT : THEORY AND PRACTICE,"PRASANNA, CHANDRA",RIT,RIT
2024-12-10 17:12:16,AZY2V4,8ECJD5,AIML,UG,Check in,-,99871,OPERATING SYSTEM,"STALLINGS,WILLIAM",RIT,RIT
2024-12-10 17:16:52,5C0EKP,I1VPC0,CSE,UG,Check in,-,100314,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2024-12-10 17:29:24,VUQDWJ,455Q58,ETE,ST,Renew,-,72852,ELECTRONIC DEVICES AND CIRCUIT THEORY,ROBERT L. BOYLESTAD,RIT,RIT
2024-12-10 17:29:44,VUQDWJ,455Q58,ETE,ST,Renew,-,91735,FUNDAMENTALS OF ELECTRIC CIRCUITS,"ALEXANDER, CHARLES K",RIT,RIT
2024-12-10 17:30:12,VUQDWJ,455Q58,ETE,ST,Renew,-,69585,DIGITAL DESIGN: WITH AN INTRODUCTION TO THE VERILOG HDL,"MANO, MORRIS M, CILETTI, MICHAEL D",RIT,RIT
2024-12-10 17:41:31,I4DFVH,L78IH1,,UG,Check out,-,52191,INTRODUCTION TO ANALOG AND DIGITAL COMMUNICATIONS,"HAYKIN, SIMON",RIT,RIT
2024-12-10 19:15:54,SOILO2,MVYR3P,SCHEDULE TRIBES(ST),UG,Check in,-,638,ELEMENTARY COURSE OF INFINITESIONAL CALCULUS,"LAMB, HOROCE",RIT,RIT
2024-12-10 19:17:43,7IB7O9,FX6XWP,UNDER GRADUATION(UG),UG,Check in,-,2708,ELEMENTS OF APPLIED MECHANICS,JUNNARKAR,RIT,RIT
2024-12-10 19:18:15,E539NX,C9K8QU,MCA,PG,Check in,-,2978,APPLIED ELECTRONICS,GRAY T S,RIT,RIT
2024-12-10 19:20:29,A5FRWU,LMSZBY,CV,UG,Check in,-,4198,ENGINEERING DRAWING AND GEOMETRY,HOELSHER,RIT,RIT
2024-12-10 19:23:20,JK30LD,9I4POR,ARCH,TS,Check in,-,5330,"REFRIGERATION, AIR-CONDITIONING AND ENVIRONMENTAL CONTROL",KADAMB V,RIT,RIT
2024-12-11 09:11:35,D2QUTQ,9ZGHCV,EIE,UG,Check in,-,99309,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-12-11 09:11:42,D2QUTQ,9ZGHCV,EIE,UG,Check in,-,95250,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT H J,RIT,RIT
2024-12-11 09:17:53,7BTAOQ,LKU85A,CSE,UG,Check in,-,93525,TECHNICAL COMMUNICATION: PRINCIPLES AND PRACTICE,"MEENAKSHI, RAMAN",RIT,RIT
2024-12-11 09:18:07,7BTAOQ,LKU85A,CSE,UG,Check in,-,95782,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-12-11 09:21:08,EJEOYY,CMX2XQ,CHEM,ST,Check in,-,70488,A TEXTBOOK OF FLUID MECHANICS AND HYDRAULIC MACHINES,"BANSAL,R K",RIT,RIT
2024-12-11 09:37:02,J5BUIE,X48L9G,ECE,UG,Renew,-,93774,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2024-12-11 09:42:27,CMR3AE,NFVN57,CSE,UG,Check in,-,100260,JAVA THE COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2024-12-11 09:44:02,UKFECK,8IFMJV,STRS,PG,Check in,-,68391,"ELEMENTARY STRUCTURAL DESIGN AND DRAWING, VOL.1","KRISHNAMURTHY, D",RIT,RIT
2024-12-11 09:44:26,UKFECK,8IFMJV,STRS,PG,Renew,-,89358,DYNAMICS OF STRUCTURES THEORY AND APPLICATIONS TO EARTHQUAKE ENGINEERING,CHOPRA,RIT,RIT
2024-12-11 09:54:12,SU1FY9,E4RTQL,AIML,UG,Check in,-,78947,PROGRAMMING IN ANSI C,BALQAGURUSMY,RIT,RIT
2024-12-11 09:54:29,SU1FY9,E4RTQL,AIML,UG,Check in,-,89728,COMMUNICATION SKILLS,SANJAYKUMAR,RIT,RIT
2024-12-11 10:05:04,9Q1LYR,C56K2D,UNDER GRADUATION(UG),UG,Other,-258.0000,,,,,
2024-12-11 10:19:27,CH6A9U,T718CI,ETE,UG,Check out,-,93328,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2024-12-11 10:29:11,1LKVP6,XRXJRX,CSE_AIML,ST,Check in,-,60994,COMPUTER ORGANIZATION,"HAMACHER, CARL",RIT,RIT
2024-12-11 10:39:45,Q6X4GR,HAC9NJ,CSE,UG,Check in,-,100443,Kannada Kali Learn Kannada Through English with Hindi Transliteration,Kannakumari S,RIT,RIT
2024-12-11 10:42:01,V12TTP,AOJF1X,CSE,UG,Check in,-,71416,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2024-12-11 10:42:50,V12TTP,AOJF1X,CSE,UG,Check out,-,62198,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID A",RIT,RIT
2024-12-11 10:46:20,PK0QD4,ADG6A3,MCA,PG,Check out,,MC5141,WEB DEVELOPMENT WITH NODE AND EXPRESS,BROWN ETHAN,RIT,RIT
2024-12-11 10:46:42,PK0QD4,ADG6A3,MCA,PG,Check out,-,MC4491,GUIDE TO COMPUTER FORENSICS AND INVESTIGATIONS,"NELSON, BILL",RIT,RIT
2024-12-11 10:47:04,PK0QD4,ADG6A3,MCA,PG,Check out,-,67055,PROFESSIONAL ANDROID 4 APPLICATION DEVELOPMENT,"MEIER, RETO",RIT,RIT
2024-12-11 10:48:46,VQ4VJI,HOC7UV,CSE,UG,Check in,-,100311,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2024-12-11 10:48:57,0AOA5P,NG8NKK,EIE,ST,Renew,-,72853,ELECTRONIC DEVICES AND CIRCUIT THEORY,ROBERT L. BOYLESTAD,RIT,RIT
2024-12-11 10:49:41,EYPLKW,KMXS46,CSE,UG,Check in,-,122833,Computer Science- A structured Programming Approach Using C,Behrouz A forouzan,RIT,RIT
2024-12-11 10:49:52,686VZ5,78W73D,CSE,UG,Check in,-,122831,Computer Science- A structured Programming Approach Using C,Behrouz A forouzan,RIT,RIT
2024-12-11 10:53:06,F5T4HH,RLJFKK,CSE,ST,Renew,-,100233,JAVA THE COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2024-12-11 10:54:23,SKYFTQ,ZKYZS0,,PG,Check in,-,DB5231,ARTIFICIAL INTELLIGENCE,"RICH,ELAINE",RIT,RIT
2024-12-11 10:59:42,R7KFMD,UX8YIJ,AIDS,ST,Check out,-,123469,Data Structures using C,"Reema Theraja,",RIT,RIT
2024-12-11 11:01:17,78N7FC,RU2Y0L,EIE,UG,Check in,-,70358,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2024-12-11 11:02:41,Q5HYHV,FLYUZI,ISE,UG,Check in,-,101378,WEB PROGRAMMIMG WITH HTML 5.CSS AND JAVA SCRIPT,DEAN JHON,RIT,RIT
2024-12-11 11:04:04,AMBE6C,KE62FU,ECE,ST,Check in,-,82611,OBJECT ORIENTED PROGM.WITH C++,BALAGURUSAMY,RIT,RIT
2024-12-11 11:05:58,WNVLO7,7AXOVH,UNDER GRADUATION(UG),UG,Check in,-,64376,"COMPILERS : PRINCIPLES , TECHNIQUES, AND TOOLS","AHO, ALFRED V",RIT,RIT
2024-12-11 11:08:02,2HNA7W,X25ALY,ISE,UG,Check in,-,95712,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-12-11 11:09:42,78N7FC,RU2Y0L,EIE,UG,Check out,-,66423,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2024-12-11 11:10:07,78N7FC,RU2Y0L,EIE,UG,Check out,-,60053,COMPUTER AIDED ENGINEERING DRAWING,ANNAIAH M H,RIT,RIT
2024-12-11 11:10:48,3MZNOK,OYBA3B,EIE,UG,Check out,-,66462,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2024-12-11 11:10:58,3MZNOK,OYBA3B,EIE,UG,Check out,-,63312,ENGINEERING DRAWING AND GRAPHICS + AUTOCAD,VENUGOPAL K,RIT,RIT
2024-12-11 11:11:55,YJBJRT,IOT8TQ,EIE,UG,Check out,-,92707,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2024-12-11 11:12:02,YJBJRT,IOT8TQ,EIE,UG,Check out,-,66421,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2024-12-11 11:13:00,NZ5VS7,VZXWLY,EIE,UG,Check out,-,66441,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2024-12-11 11:13:08,NZ5VS7,VZXWLY,EIE,UG,Check out,-,85430,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA M N",RIT,RIT
2024-12-11 11:13:17,NZ5VS7,VZXWLY,EIE,UG,Check out,-,92688,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2024-12-11 11:13:47,78N7FC,RU2Y0L,EIE,UG,Check out,-,85454,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA M N",RIT,RIT
2024-12-11 11:17:06,2HNA7W,X25ALY,ISE,UG,Check out,-,34256,ENGINEERING MATHEMATICS FOR I SEM. BE,"RUDRAIAH, N",RIT,RIT
2024-12-11 11:20:47,AMBE6C,KE62FU,ECE,ST,Check out,-,82611,OBJECT ORIENTED PROGM.WITH C++,BALAGURUSAMY,RIT,RIT
2024-12-11 11:23:19,W9B0LU,SUVLV6,CSE_AIML,ST,Check out,-,100879,JAVA THE COMPLETE REFERENCE,SCHILDT HERBERT,RIT,RIT
2024-12-11 11:24:35,N3XHF7,V1V22K,CSE_AIML,UG,Check out,-,69346,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2024-12-11 11:27:45,5PCCYF,N7BFR4,UNDER GRADUATION(UG),ST,Check in,-,73470,GRAPH THEORY,DEO NARSINGH,RIT,RIT
2024-12-11 11:28:35,5PCCYF,N7BFR4,UNDER GRADUATION(UG),ST,Renew,-,58531,HIGH VOLTAGE ENGINEERING,WADHWA C L,RIT,RIT
2024-12-11 12:01:42,538VSA,O7RU9D,CV,ST,Check in,-,68583,PLANE SURVEYING,ALAK DE,RIT,RIT
2024-12-11 12:02:39,JF1LFZ,KHLYTT,CV,ST,Renew,-,89827,WATER SUPPLY ENGINEERING VOL 1,GARG,RIT,RIT
2024-12-11 12:04:19,WI556R,MNWY08,CV,ST,Check out,-,70543,TEXTBOOK OF STRENGTH OF MATERIALS & MECHANICS OF SOILDS,BANSAL R K,RIT,RIT
2024-12-11 12:08:13,VV5C47,8PLPIA,ISE,UG,Check in,-,95661,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-12-11 12:08:33,LY94GA,VF3DZZ,CV,ST,Check in,-,87900,A TEXTBOOK OF FLUID MECHANICS,DR R K BANSAL,RIT,RIT
2024-12-11 12:09:07,FHCU2K,OU8RTP,,ST,Check out,-,58155,WATER SUPPLY ENGINEERING VOL1,,RIT,RIT
2024-12-11 12:09:41,V1RC55,BSQLZX,CV,ST,Check out,-,89830,WATER SUPPLY ENGINEERING,"GARG, SANTHOSH KUMAR",RIT,RIT
2024-12-11 12:10:43,INXJCD,WRX1GK,MD,UG,Renew,-,99336,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-12-11 12:11:24,YWVZK5,0T2ICL,MD,UG,Renew,-,92911,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-12-11 12:11:32,YWVZK5,0T2ICL,MD,UG,Renew,-,99354,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-12-11 12:11:37,YWVZK5,0T2ICL,MD,UG,Renew,-,45045,INTRODUCTION TO CONSTITUTION OF INDIA,"BASU, DURGA DAS",RIT,RIT
2024-12-11 12:14:58,NPW86Q,BKVW12,UNDER GRADUATION(UG),ST,Check out,-,90859,STRENGTH OF MATERIALS,BASAVARAJAIAH AND MAHADEVAPPA,RIT,RIT
2024-12-11 12:15:48,LY94GA,VF3DZZ,CV,ST,Check out,-,64609,STRENGTH OF MATERIALS,"BASAVARAJAIAH, B S",RIT,RIT
2024-12-11 12:22:31,N6N7JX,W1DH7Q,CSE_AIML,UG,Check in,-,71422,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2024-12-11 12:22:46,N6N7JX,W1DH7Q,CSE_AIML,UG,Check in,-,93333,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2024-12-11 12:33:47,1C9G8W,V9BT79,,ST,Check out,-,86413,ESSENTIALS OF MATERIALS SCIENCE AND ENGINEERING,ASKELAND,RIT,RIT
2024-12-11 12:38:06,B1J0ZW,BOP6HM,CSE_AIML,UG,Check out,-,91888,GATE: 2020COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,PUBLICATIONS G K,RIT,RIT
2024-12-11 12:43:02,PLCS6L,OB37LB,CHEM,UG,Renew,-,77342,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS AND HUMAN RIGHTS,PHANEESH,RIT,RIT
2024-12-11 12:43:36,PLCS6L,OB37LB,CHEM,UG,Renew,-,71899,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-12-11 12:43:43,PLCS6L,OB37LB,CHEM,UG,Renew,-,93400,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2024-12-11 12:44:39,PLCS6L,OB37LB,CHEM,UG,Check in,-,DB5915,APPLIED ENGLISH GRAMMER AND COMPOSITION,F L MENDONCA,RIT,RIT
2024-12-11 12:45:06,CREK1E,JEMUCM,AIML,UG,Check out,-,100322,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2024-12-11 12:45:46,XN0CCP,XZX5AF,IEM,UG,Check in,-,46072,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2024-12-11 12:48:28,EWB5YH,YCBGSP,ISE,UG,Check in,-,69557,LET US C,KANETKAR YASHAVANT P,RIT,RIT
2024-12-11 13:03:09,D215KE,7SID90,ECE,UG,Check in,-,94915,THE 7 HABITSS OF HIGHLY EFFECTIV PEOPLE,"COVEY, STEPHEN R",RIT,RIT
2024-12-11 13:03:19,D215KE,7SID90,ECE,UG,Check in,-,46112,"PRIMER ON CONSTITUTION OF INDIA AND PROFESSINAL ETHICS FOR I, II SEM STUDENTS",VTU,RIT,RIT
2024-12-11 13:03:55,C1CB38,8Q48KT,ECE,UG,Check in,-,77345,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS AND HUMAN RIGHTS,PHANEESH,RIT,RIT
2024-12-11 13:04:11,C1CB38,8Q48KT,ECE,UG,Check in,-,62900,C PROGRAMMING LANGUAGES,KERNIGHAN BRAIN W,RIT,RIT
2024-12-11 13:04:20,M8VVK7,RD9FD4,CSE,ST,Check in,-,96745,SOFTWARE ENGINEERING,"SOMMERVILLE, IAN",RIT,RIT
2024-12-11 13:04:38,ODPLT3,PDIK7D,ECE,UG,Renew,-,84688,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2024-12-11 13:04:49,FYIRIP,TQSP4D,CSE_AIML,ST,Check in,-,123175,Data Structures: A Pseudo code approach with C,"Richard Gilberg and Behrouz Forouzan,",RIT,RIT
2024-12-11 13:05:24,FYIRIP,TQSP4D,CSE_AIML,ST,Check in,-,100963,FUNDAMENTALS OF DATABASE SYSTEM,ELMASRI RAMEZ NAVETHE SHAMKANT B,RIT,RIT
2024-12-11 13:05:39,Z6WLV5,8CC6U4,ECE,UG,Renew,-,71911,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-12-11 13:06:28,751G7F,0E7ZP6,MECH,UG,Renew,-,54565,AUTOMOTIVE ENGINES,SRINIVASAN S,RIT,RIT
2024-12-11 13:06:50,0Q9CFF,22TZ36,ISE,UG,Renew,-,69513,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-12-11 13:06:55,0OYBHB,ZEWEER,ECE,UG,Check out,-,DB5890,INTRODUCTION TO THE CONSTITUTION OF INDIA,DURGA DAS BASU,RIT,RIT
2024-12-11 13:06:59,0OYBHB,ZEWEER,ECE,UG,Check out,-,94863,COMMUNICATION SKILLS,"KUMAR, SANJAY",RIT,RIT
2024-12-11 13:07:18,PGU6BI,XQCPHO,ISE,UG,Renew,-,92917,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-12-11 13:10:51,FYIRIP,TQSP4D,CSE_AIML,ST,Check in,-,60990,COMPUTER ORGANIZATION,"HAMACHER, CARL",RIT,RIT
2024-12-11 13:11:42,FYIRIP,TQSP4D,CSE_AIML,ST,Check out,-,60990,COMPUTER ORGANIZATION,"HAMACHER, CARL",RIT,RIT
2024-12-11 13:12:01,FYIRIP,TQSP4D,CSE_AIML,ST,Check out,-,99515,DATA BASE SYSTEM CONCEPTS,"SILBERSCHATZ, KORTH & SUDERSHAN",RIT,RIT
2024-12-11 13:13:14,FMPSOM,7TPOU2,EEE,ST,Check in,-,35896,DIGITAL LOGIC: APPLICATIONS AND DESIGN,"YARBOROUGH, JOHN M.",RIT,RIT
2024-12-11 13:13:42,DGCEU9,0DHH8Z,CSE,ST,Renew,-,83747,TCR JAVA,SCHILDT,RIT,RIT
2024-12-11 13:14:25,AH3SPT,RWULS5,UNDER GRADUATION(UG),UG,Renew,-,82886,VERILOG HDL : A GUIDE TO DIGITAL DESIGN AND SYNTHESIS,SAMIR PALNITKAR,RIT,RIT
2024-12-11 13:14:47,AH3SPT,RWULS5,UNDER GRADUATION(UG),UG,Renew,-,39863,DIGITAL COMMUNICATIONS,"HAYKIN, SIMON",RIT,RIT
2024-12-11 13:16:05,RIFDDO,IMJKHW,MECH,UG,Check in,-,65194,FIFTH WITNESS,"CONNELLY, MICHAEL",RIT,RIT
2024-12-11 13:16:27,RIFDDO,IMJKHW,MECH,UG,Check in,-,79508,ENGINEERING CHEMISTRY,WILEY,RIT,RIT
2024-12-11 13:18:20,VFMVXP,GFAOSY,CSE,ST,Renew,-,84647,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS",RIT,RIT
2024-12-11 13:18:29,1NJ7AS,9ZZW3V,CSE,ST,Renew,-,99966,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS SAHNI,SARTAJ ANDERSON, FREED",RIT,RIT
2024-12-11 13:19:27,EWB5YH,YCBGSP,ISE,UG,Check out,-,DB3895,LET US C,"KANETKAR,YASHAVANT P",RIT,RIT
2024-12-11 13:21:28,DYRSAQ,H507BQ,EEE,ST,Check out,-,71814,OPERATIONAL AMLIFIERS AND LINEAR ICS,BELL DAVID A,RIT,RIT
2024-12-11 13:21:37,DYRSAQ,H507BQ,EEE,ST,Check out,-,76770,A TEXTBOOK OF ELECTRICAL TECHNOLOGY,THERAJA,RIT,RIT
2024-12-11 13:25:19,2YGI3R,XN0QGA,ECE,UG,Renew,-,71905,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-12-11 13:31:02,GVER1J,T4R29W,EEE,ST,Check out,-,52690,DIGITAL LOGIC DESIGN PRINCIPLES,"BALABANIAN, NORMAN",RIT,RIT
2024-12-11 13:31:49,W8W14I,DTP8KA,CSE_AIML,UG,Check in,-,100890,COMPLETE REFERENCE JAVA,SCHILDT HERBERT,RIT,RIT
2024-12-11 13:32:02,W8W14I,DTP8KA,CSE_AIML,UG,Check in,-,74603,COMPUTER SCIENCE : A STRUCTURED PROGRAMMING APPROACH USING C,"FOROUZAN, BEHRO",RIT,RIT
2024-12-11 13:36:34,8RFUQJ,7SX2HM,IEM,ST,Renew,-,74417,TEXTBOOK OF ELECTRICAL TECHNOLOGY,"THERAJA,BL",RIT,RIT
2024-12-11 13:37:29,8RFUQJ,7SX2HM,IEM,ST,Renew,-,97597,MATHEMATICS FOR MACHINE LEARNING,"DEISENROTH, MARC PETER; FAISAL, A. ALDO; ONG, CHENG SOON",RIT,RIT
2024-12-11 13:41:59,A7OZRO,0H0GGY,ECE,ST,Renew,-,67882,INTEGRATED ELECTRONICS: ANALOG AND DIGITAL CIRCUITS AND SYSTEMS,"MILLMAN, JACOB",RIT,RIT
2024-12-11 13:42:46,TFGRE9,6VF83K,ECE,ST,Check in,-,81592,"DIGITAL SIGNAL PROCESSING PRINCIPLES,ALGORITHMS AND APPLICATIONS: PRINCIPLES","PROAKIS, JOHN G",RIT,RIT
2024-12-11 13:43:51,TFGRE9,6VF83K,ECE,ST,Renew,-,65694,MODERN CONTROL ENGINEERING,"OGATA, KATSUNIKO",RIT,RIT
2024-12-11 13:44:10,TFGRE9,6VF83K,ECE,ST,Renew,-,89076,ADVANCED MODERN ENGINEERING MATHEMATICS,"JAMES,GYLN AND OTHERS",RIT,RIT
2024-12-11 13:45:01,TFGRE9,6VF83K,ECE,ST,Renew,-,77649,ELECTRONIC DEVICES AND CIRCUIT THEORY,BOYLESTAD,RIT,RIT
2024-12-11 13:53:39,GCRDOQ,6KXZDW,AIML,UG,Check out,-,123537,Reinforcement LearningAn introduction,"Richard S, Andrew G",RIT,RIT
2024-12-11 13:53:56,GCRDOQ,6KXZDW,AIML,UG,Check out,-,100965,HANDS-ON MACHINE LEARNING WITH SCIKIT -LEARN KERAS &TENSOR FLOW,GERON AURELIEN,RIT,RIT
2024-12-11 13:56:42,86SO3C,LGTMZ5,ML,ST,Check in,-,81755,SIGNAL PROCESSING,SIMON HAYKINN & VEEN,RIT,RIT
2024-12-11 13:59:07,6QQZ4D,OU10HN,CSE,UG,Check in,-,95736,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-12-11 13:59:58,YG1MBM,2JP15A,CSE,UG,Check in,-,98891,Operating system concepts /,"Silberschatz, Abraham.",RIT,RIT
2024-12-11 14:09:34,98KEY9,XN7QS9,CSE_AIML,UG,Check out,-,DB5862,Data communication and networking :,,RIT,RIT
2024-12-11 14:10:56,21PDDR,62A03O,BT,ST,Check out,-,64994,DARK HOLDS NO TERRORS,"DESHPANDE, SHASHI",RIT,RIT
2024-12-11 14:11:18,C93DS3,H7TMSR,ECE,UG,Check in,-,DB6477,LEARNING HOW TO FLY,ABDUL KALAM APJ,RIT,RIT
2024-12-11 14:14:28,HXXVBY,P379NP,BT,ST,Renew,-,98117,Wiley's GATE Biotechnology Chapter-Wise Solved Papers (2000-2021,Wiley Editoria,RIT,RIT
2024-12-11 14:14:32,HXXVBY,P379NP,BT,ST,Renew,-,96213,GATE-2021: GENERAL APTITUDE AND ENGINEERING MATHEMATICS,G K PUBLICATIONS,RIT,RIT
2024-12-11 14:35:12,XEP07F,AJ0ZY8,CSE_CY,UG,Check out,-,92754,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2024-12-11 14:35:24,XEP07F,AJ0ZY8,CSE_CY,UG,Check out,-,100351,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2024-12-11 14:38:58,DL8R5O,TJ0O7C,CSE_AIML,UG,Renew,-,92793,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2024-12-11 14:39:50,XMBZGW,GYLJ1S,CSE_AIML,UG,Check in,-,100317,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2024-12-11 14:42:27,ED528S,DVDM56,CSE_AIML,UG,Check in,-,87564,"BEGINNING PROGRAMMING WITH JAVA FOR DUMMIES, 5ED",BURD,RIT,RIT
2024-12-11 14:44:26,EGVZU1,18MNI5,CIVIL ENGINEERING(CV),TS,Check out,-,33834,TEXT BOOK OF ENGINEERING MATHEMATICS,"BALI, N P",RIT,RIT
2024-12-11 14:44:48,SW1LHA,3VREEI,ECE,UG,Check in,-,46086,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2024-12-11 14:45:20,AFONQ8,0N5VLG,ECE,UG,Check in,-,46068,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2024-12-11 14:45:34,R9SW2H,4ZEFXR,CSE,UG,Check in,-,95642,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-12-11 14:46:19,35TY4Y,A2BJB1,ME,ST,Check in,-,100250,COMPUTER ORGANIZATION &EMBEDDED SYSEMS,"HAMACHER, CARL",RIT,RIT
2024-12-11 14:46:56,GG81UV,KOHOPK,CSE_CY,ST,Check in,-,100161,COMPUTER ORGANIZATION &EMBEDDED SYSEMS,"HAMACHER, CARL",RIT,RIT
2024-12-11 14:48:19,RHMD3P,MV2YE1,ECE,UG,Renew,-,99329,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-12-11 14:50:53,B0N8NX,8MYTCQ,CSE_AIML,ST,Check in,-,73465,GRAPH THEORY,DEO NARSINGH,RIT,RIT
2024-12-11 14:56:06,7LZSQ2,TWF48D,UNDER GRADUATION(UG),ST,Check out,-,79571,SYSTEM VERILOG FOR VERIFICATION A GUIDE TO LEARNING THE TESTBENCH LANGUAGE FEATURES,SPEAR,RIT,RIT
2024-12-11 14:57:03,4MZKAY,V3V1O0,CV,UG,Check in,-,44587,INTRODUCTION TO THE CONSTITUTION OF INDIA,PYLEE M V,RIT,RIT
2024-12-11 15:00:07,W5THKO,KHO1FB,AERO,UG,Check in,-,71964,PROGRAMMING IN C,"THAREJA, REEMA",RIT,RIT
2024-12-11 15:01:26,0IQFXV,1NF3RS,,ST,Renew,-,99502,OBJECT ORIENTED PROGRAMMING WITH C++,BALAGURUSAMY E,RIT,RIT
2024-12-11 15:02:26,4UR6M0,31WP2U,CSE_AIML,ST,Check out,-,99383,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI,RAMEZ AND NAVATHE SHAMKANT",RIT,RIT
2024-12-11 15:29:12,U71BSU,WE6OSQ,MECH,UG,Renew,-,93748,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2024-12-11 15:29:20,U71BSU,WE6OSQ,MECH,UG,Renew,-,77339,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS AND HUMAN RIGHTS,PHANEESH,RIT,RIT
